Well_ID,UWI,Area,Surf_Latitude,Surf_Longitude,Well_Status_Text,Well_Status_Group,Available_Volume_m3,Legal Subdivisions,Section,Township,Range,Meridian,Crooked_Hole_TF,Deviated_Hole_TF,Horizontal_Hole_TF,Burst_Pressure_psi,Format,STRM,orphan
100/10-32-040-08W5/02,100/10-32-040-08W5,AB,52.48938,-115.11291,Susp OIL,SUSP,17.39825733,10,32,40,8,5,F,T,F,,ATS,32-40-8-5,0
100/10-32-040-11W4/00,100/10-32-040-11W4,AB,52.486,-111.54818,Susp OIL,SUSP,9.660568104,10,32,40,11,4,F,F,F,,ATS,32-40-11-4,0
100/10-32-040-24W4/02,100/10-32-040-24W4,AB,52.48671,-113.4205,Act WTR Inj,IDLE,6.315095312,10,32,40,24,4,F,F,F,2846.791433,ATS,32-40-24-4,0
100/10-32-040-25W4/02,100/10-32-040-25W4,AB,52.48769,-113.56264,ABD Zn GAS,ABD,24.53996989,10,32,40,25,4,F,F,F,,ATS,32-40-25-4,0
100/10-32-041-04W5/04,100/10-32-041-04W5,AB,52.57588,-114.53858,Susp GAS,SUSP,31.79310742,10,32,41,4,5,F,F,F,,ATS,32-41-4-5,0
100/10-32-043-02W5/00,100/10-32-043-02W5,AB,52.74985,-114.251,ABD Whip,ABD,28.68724342,10,32,43,2,5,F,F,F,2880.769206,ATS,32-43-2-5,0
100/10-32-043-08W5/00,100/10-32-043-08W5,AB,52.75122,-115.12254,Susp WTR Inj,SUSP,18.32583604,10,32,43,8,5,F,F,F,,ATS,32-43-8-5,0
100/10-32-043-09W4/00,100/10-32-043-09W4,AB,52.75053,-111.27005,Susp GAS,SUSP,7.423707938,10,32,43,9,4,F,F,F,3496.647144,ATS,32-43-9-4,0
100/10-32-043-26W4/00,100/10-32-043-26W4,AB,52.75194,-113.73373,Flow OIL,IDLE,22.28217004,10,32,43,26,4,F,T,F,6171.820482,ATS,32-43-26-4,0
100/10-32-044-12W4/00,100/10-32-044-12W4,AB,52.83752,-111.70762,Susp GAS,SUSP,8.075270418,10,32,44,12,4,F,F,F,3496.647144,ATS,32-44-12-4,0
100/10-32-046-06W5/00,100/10-32-046-06W5,AB,53.01424,-114.82999,Susp OIL,SUSP,23.4516889,10,32,46,6,5,F,F,F,,ATS,32-46-6-5,0
100/10-32-046-09W4/00,100/10-32-046-09W4,AB,53.01144,-111.27206,Susp GAS,SUSP,9.605995709,10,32,46,9,4,F,F,F,,ATS,32-46-9-4,0
100/10-32-046-17W4/00,100/10-32-046-17W4,AB,53.01277,-112.43291,Susp GAS,SUSP,8.711441658,10,32,46,17,4,F,F,F,,ATS,32-46-17-4,1
100/10-32-047-10W5/00,100/10-32-047-10W5,AB,53.10025,-115.42459,Susp OIL,SUSP,18.20270613,10,32,47,10,5,F,F,F,4340.008779,ATS,32-47-10-5,0
100/10-32-048-12W4/00,100/10-32-048-12W4,AB,53.18642,-111.72246,Susp GAS,SUSP,22.70723888,10,32,48,12,4,F,F,F,,ATS,32-48-12-4,0
100/10-32-049-01W4/02,100/10-32-049-01W4,AB,53.27143,-110.11072,Susp OIL,SUSP,14.56201289,10,32,49,1,4,F,F,F,1862.009031,ATS,32-49-1-4,0
100/10-32-049-03W5/00,100/10-32-049-03W5,AB,53.27458,-114.39842,Pump OIL,IDLE,24.55529779,10,32,49,3,5,F,F,F,,ATS,32-49-3-5,0
100/10-32-049-04W4/00,100/10-32-049-04W4,AB,53.27124,-110.55369,Susp GAS,SUSP,5.386933887,10,32,49,4,4,F,F,F,3496.647144,ATS,32-49-4-4,0
100/10-32-049-09W5/00,100/10-32-049-09W5,AB,53.27427,-115.27845,ABD Zn WTR Inj,ABD,12.50794744,10,32,49,9,5,F,F,F,,ATS,32-49-9-5,0
100/10-32-049-11W5/02,100/10-32-049-11W5,AB,53.27469,-115.57317,Act Obsrv,IDLE,64.9517915,10,32,49,11,5,F,F,T,5808.225589,ATS,32-49-11-5,0
100/10-32-050-02W5/00,100/10-32-050-02W5,AB,53.362,-114.2557,Susp GAS,SUSP,15.13471902,10,32,50,2,5,F,F,F,3889.41406,ATS,32-50-2-5,0
100/10-32-050-06W4/02,100/10-32-050-06W4,AB,53.36638,-110.84677,Susp OIL,SUSP,15.14548655,10,32,50,6,4,F,T,F,3505.415991,ATS,32-50-6-4,0
100/10-32-050-11W5/00,100/10-32-050-11W5,AB,53.36148,-115.57112,Susp OIL,SUSP,17.59834345,10,32,50,11,5,F,F,F,,ATS,32-50-11-5,0
100/10-32-051-08W5/03,100/10-32-051-08W5,AB,53.44964,-115.13913,Susp GAS,SUSP,27.85386214,10,32,51,8,5,F,F,F,,ATS,32-51-8-5,0
100/10-32-051-16W4/02,100/10-32-051-16W4,AB,53.44731,-112.31872,Susp GAS,SUSP,7.228752235,10,32,51,16,4,F,T,F,3496.647144,ATS,32-51-16-4,0
100/10-32-052-01W4/03,100/10-32-052-01W4,AB,53.53635,-110.11132,Susp WTR Disp,SUSP,10.66391225,10,32,52,1,4,F,F,F,1862.009031,ATS,32-52-1-4,0
100/10-32-052-20W5/02,100/10-32-052-20W5,AB,53.53559,-116.91259,Act Cmgl,IDLE,28.24805522,10,32,52,20,5,F,F,F,8680.017559,ATS,32-52-20-5,0
100/10-32-052-21W5/00,100/10-32-052-21W5,AB,53.53497,-117.05507,Susp GAS,SUSP,36.92491409,10,32,52,21,5,F,T,F,8486.253162,ATS,32-52-21-5,0
100/10-32-055-03W4/00,100/10-32-055-03W4,AB,53.79681,-110.4083,Susp BIT OIL,SUSP,13.30568236,10,32,55,3,4,F,T,F,3505.415991,ATS,32-55-3-4,0
100/10-32-055-25W4/02,100/10-32-055-25W4,AB,53.79917,-113.68146,ABD Zn GAS,ABD,15.98546821,10,32,55,25,4,F,F,F,,ATS,32-55-25-4,0
100/10-32-056-01W4/00,100/10-32-056-01W4,AB,53.88246,-110.11823,Susp BIT OIL,SUSP,12.62289404,10,32,56,1,4,F,T,F,3505.415991,ATS,32-56-1-4,0
100/10-32-056-22W4/02,100/10-32-056-22W4,AB,53.88447,-113.23455,Susp GAS,SUSP,7.31596926,10,32,56,22,4,F,F,F,3496.647144,ATS,32-56-22-4,0
100/10-32-056-24W4/00,100/10-32-056-24W4,AB,53.88509,-113.53136,Susp OIL,SUSP,12.64551853,10,32,56,24,4,F,F,F,3853.523985,ATS,32-56-24-4,0
100/10-32-057-04W4/00,100/10-32-057-04W4,AB,53.97358,-110.56102,Susp BIT OIL,SUSP,12.27777557,10,32,57,4,4,F,T,F,3505.415991,ATS,32-57-4-4,0
100/10-32-057-21W5/02,100/10-32-057-21W5,AB,53.97284,-117.08138,Susp GAS,SUSP,6.682964942,10,32,57,21,5,F,F,F,7351.525204,ATS,32-57-21-5,0
100/10-32-057-22W4/03,100/10-32-057-22W4,AB,53.97164,-113.23434,Susp GAS,SUSP,6.977361987,10,32,57,22,4,F,F,F,3496.647144,ATS,32-57-22-4,0
100/10-32-058-10W5/02,100/10-32-058-10W5,AB,54.06061,-115.44606,Susp GAS,SUSP,40.92757382,10,32,58,10,5,F,F,F,,ATS,32-58-10-5,0
100/10-32-058-16W4/02,100/10-32-058-16W4,AB,54.05989,-112.33953,Susp GAS,SUSP,5.123230647,10,32,58,16,4,F,F,F,,ATS,32-58-16-4,0
100/10-32-059-04W4/00,100/10-32-059-04W4,AB,54.14843,-110.56005,Susp BIT OIL,SUSP,11.36159778,10,32,59,4,4,F,T,F,3505.415991,ATS,32-59-4-4,0
100/10-32-063-13W5/00,100/10-32-063-13W5,AB,54.49623,-115.92667,Susp OIL,SUSP,19.14670216,10,32,63,13,5,F,F,F,,ATS,32-63-13-5,0
100/10-32-063-16W5/00,100/10-32-063-16W5,AB,54.49543,-116.38146,Susp GAS,SUSP,23.16812273,10,32,63,16,5,F,F,F,3450.842409,ATS,32-63-16-5,0
100/10-32-063-21W5/02,100/10-32-063-21W5,AB,54.49612,-117.13604,Susp GAS,SUSP,21.1043665,10,32,63,21,5,F,F,F,,ATS,32-63-21-5,0
100/10-32-064-07W6/02,100/10-32-064-07W6,AB,54.58397,-119.01549,Act Cmgl,IDLE,40.37982303,10,32,64,7,6,F,F,F,7351.525204,ATS,32-64-7-6,0
100/10-32-065-10W5/00,100/10-32-065-10W5,AB,54.67069,-115.47254,Act Obsrv,IDLE,38.5067535,10,32,65,10,5,F,F,F,,ATS,32-65-10-5,0
100/10-32-065-22W5/02,100/10-32-065-22W5,AB,54.67138,-117.28681,Susp WTR Inj,SUSP,21.86525112,10,32,65,22,5,F,F,F,6171.820482,ATS,32-65-22-5,0
100/10-32-066-10W5/00,100/10-32-066-10W5,AB,54.75767,-115.47253,Susp Solv Inj,SUSP,40.29551958,10,32,66,10,5,F,F,F,,ATS,32-66-10-5,0
100/10-32-066-11W5/03,100/10-32-066-11W5,AB,54.75373,-115.6122,Susp CBM GAS,SUSP,40.38134316,10,32,66,11,5,F,F,T,3505.415991,ATS,32-66-11-5,0
100/10-32-066-13W6/00,100/10-32-066-13W6,AB,54.75604,-119.92235,Susp GAS,IDLE,41.40066126,10,32,66,13,6,F,T,F,8486.253162,ATS,32-66-13-6,0
100/10-32-067-04W6/00,100/10-32-067-04W6,AB,54.84469,-118.56997,ABD Whip GAS,ABD,77.88752673,10,32,67,4,6,F,T,F,,ATS,32-67-4-6,0
100/10-32-067-08W6/00,100/10-32-067-08W6,AB,54.84434,-119.17864,ABD Whip,ABD,28.73419472,10,32,67,8,6,F,F,F,2880.769206,ATS,32-67-8-6,0
100/10-32-067-09W5/02,100/10-32-067-09W5,AB,54.84511,-115.33282,Susp WTR Disp,SUSP,17.27102308,10,32,67,9,5,F,F,F,,ATS,32-67-9-5,0
100/10-32-067-10W5/00,100/10-32-067-10W5,AB,54.84502,-115.48531,Susp OIL,SUSP,37.44299716,10,32,67,10,5,F,F,F,,ATS,32-67-10-5,0
100/10-32-068-10W5/00,100/10-32-068-10W5,AB,54.93227,-115.48545,ABD Zn OIL,ABD,25.61102282,10,32,68,10,5,F,F,F,,ATS,32-68-10-5,0
100/10-32-069-03W5/00,100/10-32-069-03W5,AB,55.02008,-114.4167,ABD Zn WTR Inj,ABD,25.68956248,10,32,69,3,5,F,F,F,3450.842409,ATS,32-69-3-5,0
100/10-32-069-08W6/00,100/10-32-069-08W6,AB,55.0206,-119.17763,Susp GAS,SUSP,79.91111014,10,32,69,8,6,F,F,F,,ATS,32-69-8-6,0
100/10-32-069-09W5/00,100/10-32-069-09W5,AB,55.01913,-115.33367,Susp OIL,SUSP,21.49232709,10,32,69,9,5,F,F,F,,ATS,32-69-9-5,0
100/10-32-070-04W5/00,100/10-32-070-04W5,AB,55.1077,-114.56924,Susp OIL,SUSP,46.06710778,10,32,70,4,5,F,F,F,3993.155092,ATS,32-70-4-5,0
100/10-32-070-11W5/00,100/10-32-070-11W5,AB,55.10633,-115.63789,ABD Whip OIL,ABD,21.88634282,10,32,70,11,5,F,F,F,,ATS,32-70-11-5,0
100/10-32-071-26W5/00,100/10-32-071-26W5,AB,55.19352,-117.96179,Susp WTR Inj,SUSP,72.52453478,10,32,71,26,5,F,T,F,5808.225589,ATS,32-71-26-5,0
100/10-32-072-04W5/00,100/10-32-072-04W5,AB,55.28088,-114.57642,Susp WTR Inj,SUSP,5.380093336,10,32,72,4,5,F,F,F,,ATS,32-72-4-5,0
100/10-32-072-05W5/00,100/10-32-072-05W5,AB,55.28156,-114.7296,Susp OIL,SUSP,38.03751704,10,32,72,5,5,F,F,F,3505.415991,ATS,32-72-5-5,0
100/10-32-072-08W6/00,100/10-32-072-08W6,AB,55.28237,-119.18755,Susp OIL,SUSP,32.78638076,10,32,72,8,6,F,F,F,,ATS,32-72-8-6,0
100/10-32-077-02W5/02,100/10-32-077-02W5,AB,55.71846,-114.26818,ABD Zn,ABD,7.260826819,10,32,77,2,5,F,F,F,,ATS,32-77-2-5,0
100/10-32-078-10W5/00,100/10-32-078-10W5,AB,55.80543,-115.51077,ABD Zn OIL,ABD,6.207800003,10,32,78,10,5,F,F,F,,ATS,32-78-10-5,0
100/10-32-079-07W5/00,100/10-32-079-07W5,AB,55.89256,-115.05439,Susp OIL,SUSP,17.21151029,10,32,79,7,5,F,F,F,3889.41406,ATS,32-79-7-5,0
100/10-32-079-08W5/00,100/10-32-079-08W5,AB,55.89037,-115.20647,Susp OIL,SUSP,43.27636567,10,32,79,8,5,F,T,F,3993.155092,ATS,32-79-8-5,0
100/10-32-080-08W5/00,100/10-32-080-08W5,AB,55.98022,-115.21105,Susp OIL,SUSP,17.27923174,10,32,80,8,5,F,F,F,,ATS,32-80-8-5,0
100/10-32-081-09W5/02,100/10-32-081-09W5,AB,56.06701,-115.36671,Pump OIL,IDLE,11.33103065,10,32,81,9,5,F,T,F,,ATS,32-81-9-5,0
100/10-32-083-13W5/00,100/10-32-083-13W5,AB,56.24101,-116.0128,ABD Zn,ABD,5.643454548,10,32,83,13,5,F,F,F,3496.647144,ATS,32-83-13-5,0
100/10-32-085-13W6/00,100/10-32-085-13W6,BC,56.41225,-120.01474,ABD Zn GAS,ABD,11.26600741,10,32,85,13,6,F,T,F,3853.523985,ATS,32-85-13-6,0
100/10-32-086-11W5/00,100/10-32-086-11W5,AB,56.50986,-115.69956,Susp OIL,SUSP,34.49198347,10,32,86,11,5,F,F,T,3505.415991,ATS,32-86-11-5,0
100/10-32-086-23W4/00,100/10-32-086-23W4,AB,56.50034,-113.60254,Susp BIT OIL,SUSP,8.163665537,10,32,86,23,4,F,T,F,3505.415991,ATS,32-86-23-4,0
100/10-32-089-10W5/00,100/10-32-089-10W5,AB,56.76549,-115.5518,ABD Whip OIL,ABD,31.59447809,10,32,89,10,5,F,T,F,,ATS,32-89-10-5,0
100/10-32-089-12W6/00,100/10-32-089-12W6,AB,56.76455,-119.87328,Susp OIL,SUSP,12.29247009,10,32,89,12,6,F,F,F,3496.647144,ATS,32-89-12-6,0
100/10-32-090-05W5/00,100/10-32-090-05W5,AB,56.85088,-114.75392,Susp OIL,SUSP,22.49369507,10,32,90,5,5,F,F,F,3853.523985,ATS,32-90-5-5,0
100/10-32-108-07W6/00,100/10-32-108-07W6,AB,58.42164,-119.12609,Act Obsrv,IDLE,41.24538075,10,32,108,7,6,F,F,F,2560.262418,ATS,32-108-7-6,0
100/10-32-109-08W6/03,100/10-32-109-08W6,AB,58.50887,-119.2941,Susp OIL,SUSP,41.24538075,10,32,109,8,6,F,F,F,,ATS,32-109-8-6,0
100/10-33-008-11W4/00,100/10-33-008-11W4,AB,49.69198,-111.43761,Susp GAS,SUSP,5.540846284,10,33,8,11,4,F,F,F,3496.647144,ATS,33-8-11-4,1
100/10-33-010-18W4/03,100/10-33-010-18W4,AB,49.86766,-112.38397,Susp OIL,SUSP,7.334438748,10,33,10,18,4,F,F,F,,ATS,33-10-18-4,0
100/10-33-011-13W4/00,100/10-33-011-13W4,AB,49.95618,-111.7176,Susp OIL,SUSP,13.90240643,10,33,11,13,4,F,F,F,3450.842409,ATS,33-11-13-4,0
100/10-33-014-14W4/00,100/10-33-014-14W4,AB,50.21478,-111.8574,Susp OIL,SUSP,15.77394317,10,33,14,14,4,F,T,F,3450.842409,ATS,33-14-14-4,0
100/10-33-015-25W4/00,100/10-33-015-25W4,AB,50.30401,-113.37593,Susp GAS,SUSP,29.07702866,10,33,15,25,4,F,F,F,8486.253162,ATS,33-15-25-4,1
100/10-33-018-16W4/02,100/10-33-018-16W4,AB,50.568,-112.14337,ABD Zn OIL,ABD,16.30888692,10,33,18,16,4,F,F,F,,ATS,33-18-16-4,0
100/10-33-023-17W4/02,100/10-33-023-17W4,AB,51.00358,-112.31558,Susp GAS,SUSP,12.00311478,10,33,23,17,4,F,F,F,,ATS,33-23-17-4,0
100/10-33-023-22W4/03,100/10-33-023-22W4,AB,51.00244,-113.01364,ABD Zn,ABD,5.941018516,10,33,23,22,4,F,F,F,,ATS,33-23-22-4,0
100/10-33-025-16W4/00,100/10-33-025-16W4,AB,51.18264,-112.17328,Susp GAS,SUSP,16.1724686,10,33,25,16,4,F,T,F,3450.842409,ATS,33-25-16-4,0
100/10-33-031-06W4/00,100/10-33-031-06W4,AB,51.70183,-110.79307,Susp GAS,SUSP,8.478520897,10,33,31,6,4,F,F,F,,ATS,33-31-6-4,0
100/10-33-031-21W4/00,100/10-33-031-21W4,AB,51.70181,-112.91907,Susp GAS,SUSP,13.88597644,10,33,31,21,4,F,F,F,,ATS,33-31-21-4,0
100/10-33-032-07W5/00,100/10-33-032-07W5,AB,51.79017,-114.93077,Susp GAS,SUSP,113.2934834,10,33,32,7,5,F,F,F,,ATS,33-32-7-5,0
100/10-33-035-02W5/00,100/10-33-035-02W5,AB,52.05494,-114.23451,Susp GAS,SUSP,55.66835311,10,33,35,2,5,F,F,T,7986.310184,ATS,33-35-2-5,0
100/10-33-035-05W5/03,100/10-33-035-05W5,AB,52.0505,-114.65829,Susp GAS,SUSP,68.14227514,10,33,35,5,5,F,T,F,6527.836699,ATS,33-35-5-5,0
100/10-33-035-10W4/00,100/10-33-035-10W4,AB,52.05028,-111.37086,Susp OIL,SUSP,9.116744302,10,33,35,10,4,F,F,F,,ATS,33-35-10-4,0
100/10-33-037-07W5/00,100/10-33-037-07W5,AB,52.22727,-114.93809,Susp OIL,SUSP,34.47244989,10,33,37,7,5,F,F,F,,ATS,33-37-7-5,0
100/10-33-038-10W4/00,100/10-33-038-10W4,AB,52.311,-111.37469,ABD Zn OIL,ABD,14.69945729,10,33,38,10,4,F,T,F,3450.842409,ATS,33-38-10-4,0
100/10-33-039-16W4/00,100/10-33-039-16W4,AB,52.39896,-112.24583,Susp GAS,SUSP,11.51149354,10,33,39,16,4,F,F,F,3516.000526,ATS,33-39-16-4,0
100/10-33-041-06W5/00,100/10-33-041-06W5,AB,52.57575,-114.80192,Test GAS,IDLE,37.5135055,10,33,41,6,5,F,T,F,7351.525204,ATS,33-41-6-5,0
100/10-33-041-18W4/00,100/10-33-041-18W4,AB,52.57029,-112.53062,Flow GAS,IDLE,17.05229013,10,33,41,18,4,F,F,T,3853.523985,ATS,33-41-18-4,0
100/10-33-041-22W4/00,100/10-33-041-22W4,AB,52.57406,-113.10937,ABD Zn OIL,ABD,17.56653489,10,33,41,22,4,F,F,F,,ATS,33-41-22-4,0
100/10-33-042-02W4/00,100/10-33-042-02W4,AB,52.66245,-110.22979,Susp OIL,SUSP,6.9588925,10,33,42,2,4,F,F,F,,ATS,33-42-2-4,0
100/10-33-042-04W5/02,100/10-33-042-04W5,AB,52.66468,-114.51185,Act Cmgl,IDLE,31.59846841,10,33,42,4,5,F,F,F,4243.126581,ATS,33-42-4-5,0
100/10-33-043-26W4/00,100/10-33-043-26W4,AB,52.74315,-113.71537,Flow OIL,IDLE,34.86441347,10,33,43,26,4,F,F,T,3505.415991,ATS,33-43-26-4,0
100/10-33-044-05W4/00,100/10-33-044-05W4,AB,52.83521,-110.65524,ABD Whip,ABD,5.806245,10,33,44,5,4,F,F,T,2373.124421,ATS,33-44-5-4,0
100/10-33-044-09W5/02,100/10-33-044-09W5,AB,52.83884,-115.24149,ABD Zn,ABD,14.36515703,10,33,44,9,5,F,F,F,,ATS,33-44-9-5,0
100/10-33-046-08W5/00,100/10-33-046-08W5,AB,53.01396,-115.09647,Susp WTR Inj,SUSP,16.72719928,10,33,46,8,5,F,F,F,,ATS,33-46-8-5,0
100/10-33-046-12W4/00,100/10-33-046-12W4,AB,53.01303,-111.68116,Susp GAS,SUSP,7.218491409,10,33,46,12,4,F,F,F,,ATS,33-46-12-4,0
100/10-33-046-15W5/00,100/10-33-046-15W5,AB,53.01198,-116.10985,Susp GAS,SUSP,49.53977682,10,33,46,15,5,F,T,F,6171.820482,ATS,33-46-15-5,0
100/10-33-047-08W4/02,100/10-33-047-08W4,AB,53.09798,-111.10856,ABD Zn GAS,ABD,5.433107606,10,33,47,8,4,F,F,F,3496.647144,ATS,33-47-8-4,1
100/10-33-047-09W4/00,100/10-33-047-09W4,AB,53.09848,-111.25699,Susp GAS,SUSP,6.315538681,10,33,47,9,4,F,F,F,3237.232868,ATS,33-47-9-4,0
100/10-33-047-09W5/00,100/10-33-047-09W5,AB,53.0997,-115.25412,Susp OIL,SUSP,25.71255433,10,33,47,9,5,F,F,F,3853.523985,ATS,33-47-9-5,0
100/10-33-048-01W5/00,100/10-33-048-01W5,AB,53.1863,-114.08198,Susp WTR Inj,SUSP,22.88455656,10,33,48,1,5,F,F,F,3450.842409,ATS,33-48-1-5,0
100/10-33-048-08W5/00,100/10-33-048-08W5,AB,53.18691,-115.10778,Susp OIL,SUSP,23.53752515,10,33,48,8,5,F,F,F,,ATS,33-48-8-5,0
100/10-33-048-09W5/00,100/10-33-048-09W5,AB,53.18691,-115.25408,Susp WTR Inj,SUSP,16.27367075,10,33,48,9,5,F,F,F,,ATS,33-48-9-5,0
100/10-33-048-10W5/00,100/10-33-048-10W5,AB,53.18691,-115.40035,Susp WTR Inj,SUSP,17.88975092,10,33,48,10,5,F,F,F,,ATS,33-48-10-5,0
100/10-33-048-12W5/00,100/10-33-048-12W5,AB,53.18696,-115.69163,Susp OIL,SUSP,88.19741158,10,33,48,12,5,F,F,F,,ATS,33-48-12-5,0
100/10-33-049-07W5/00,100/10-33-049-07W5,AB,53.27413,-114.96153,Susp OIL,SUSP,14.17738391,10,33,49,7,5,F,F,F,,ATS,33-49-7-5,0
100/10-33-049-08W5/00,100/10-33-049-08W5,AB,53.27426,-115.10778,Susp OIL,SUSP,14.99004136,10,33,49,8,5,F,F,F,,ATS,33-49-8-5,0
100/10-33-049-19W5/00,100/10-33-049-19W5,AB,53.2715,-116.72112,Susp GAS,SUSP,26.37896657,10,33,49,19,5,F,T,F,8631.765853,ATS,33-49-19-5,0
100/10-33-050-07W5/00,100/10-33-050-07W5,AB,53.36148,-114.96159,Susp GAS,SUSP,26.8820732,10,33,50,7,5,F,F,F,,ATS,33-50-7-5,0
100/10-33-050-11W5/00,100/10-33-050-11W5,AB,53.36148,-115.54677,ABD Zn OIL,ABD,17.2997534,10,33,50,11,5,F,F,F,,ATS,33-50-11-5,0
100/10-33-050-19W5/00,100/10-33-050-19W5,AB,53.36342,-116.70995,Susp GAS,SUSP,24.26685456,10,33,50,19,5,F,T,F,8680.017559,ATS,33-50-19-5,0
100/10-33-051-19W4/00,100/10-33-051-19W4,AB,53.44875,-112.73914,Susp GAS,SUSP,12.17035359,10,33,51,19,4,F,F,F,,ATS,33-51-19-4,0
100/10-33-054-10W4/03,100/10-33-054-10W4,AB,53.70919,-111.41055,Susp WTR Inj,SUSP,5.371542647,10,33,54,10,4,F,F,F,,ATS,33-54-10-4,0
100/10-33-055-15W4/00,100/10-33-055-15W4,AB,53.79666,-112.16768,Flow GAS,IDLE,15.89282941,10,33,55,15,4,F,F,F,,ATS,33-55-15-4,0
100/10-33-056-23W5/05,100/10-33-056-23W5,AB,53.88515,-117.3531,Act Cmgl,IDLE,26.01119506,10,33,56,23,5,F,F,F,8680.017559,ATS,33-56-23-5,0
100/10-33-057-13W4/02,100/10-33-057-13W4,AB,53.97316,-111.86778,Susp GAS,SUSP,5.638324135,10,33,57,13,4,F,F,F,3496.647144,ATS,33-57-13-4,0
100/10-33-057-23W4/00,100/10-33-057-23W4,AB,53.9729,-113.35601,Susp GAS,SUSP,7.287238946,10,33,57,23,4,F,F,F,,ATS,33-57-23-4,0
100/10-33-058-27W5/02,100/10-33-058-27W5,AB,54.05798,-117.95099,Susp GAS,SUSP,43.92976496,10,33,58,27,5,F,F,F,8486.253162,ATS,33-58-27-5,0
100/10-33-059-16W4/00,100/10-33-059-16W4,AB,54.14754,-112.33408,Susp GAS,SUSP,5.254569226,10,33,59,16,4,F,F,F,,ATS,33-59-16-4,0
100/10-33-060-01W5/00,100/10-33-060-01W5,AB,54.23436,-114.08332,Flow GAS,IDLE,7.644315707,10,33,60,1,5,F,F,F,,ATS,33-60-1-5,0
100/10-33-060-20W5/00,100/10-33-060-20W5,AB,54.23557,-116.92161,ABD Whip,ABD,35.33541073,10,33,60,20,5,F,F,T,,ATS,33-60-20-5,0
100/10-33-061-20W5/02,100/10-33-061-20W5,AB,54.3213,-116.93577,Susp GAS,SUSP,18.00775042,10,33,61,20,5,F,F,F,,ATS,33-61-20-5,0
100/10-33-062-06W4/02,100/10-33-062-06W4,AB,54.40955,-110.83701,Susp BIT OIL,SUSP,7.771372607,10,33,62,6,4,F,F,F,1862.009031,ATS,33-62-6-4,0
100/10-33-062-19W5/00,100/10-33-062-19W5,AB,54.40738,-116.78369,Susp GAS,SUSP,15.08341488,10,33,62,19,5,F,F,F,4340.008779,ATS,33-62-19-5,0
100/10-33-063-03W6/02,100/10-33-063-03W6,AB,54.49692,-118.38655,Act Cmgl,IDLE,39.99815829,10,33,63,3,6,F,F,F,6171.820482,ATS,33-63-3-6,0
100/10-33-063-07W6/03,100/10-33-063-07W6,AB,54.49706,-118.98989,Susp GAS,SUSP,41.70721928,10,33,63,7,6,F,F,F,,ATS,33-63-7-6,0
100/10-33-063-10W5/00,100/10-33-063-10W5,AB,54.49589,-115.44753,ABD Whip Solv Inj,ABD,38.44697469,10,33,63,10,5,F,F,F,,ATS,33-63-10-5,0
100/10-33-063-12W5/00,100/10-33-063-12W5,AB,54.49451,-115.74774,Susp GAS,SUSP,14.00602811,10,33,63,12,5,F,F,F,4340.008779,ATS,33-63-12-5,0
100/10-33-063-21W5/00,100/10-33-063-21W5,AB,54.49764,-117.10831,Susp GAS,SUSP,28.77047063,10,33,63,21,5,F,F,F,3853.523985,ATS,33-63-21-5,0
100/10-33-064-13W5/00,100/10-33-064-13W5,AB,54.58352,-115.901,ABD Whip OIL,ABD,43.1786978,10,33,64,13,5,F,F,F,,ATS,33-64-13-5,0
100/10-33-065-10W5/00,100/10-33-065-10W5,AB,54.67,-115.44808,Susp OIL,SUSP,26.3928978,10,33,65,10,5,F,F,F,,ATS,33-65-10-5,0
100/10-33-065-20W5/00,100/10-33-065-20W5,AB,54.67162,-116.95802,Susp GAS,SUSP,20.61602717,10,33,65,20,5,F,F,F,,ATS,33-65-20-5,1
100/10-33-066-09W5/00,100/10-33-066-09W5,AB,54.75768,-115.29629,Susp WTR Inj,SUSP,12.46279981,10,33,66,9,5,F,F,F,,ATS,33-66-9-5,0
100/10-33-066-26W4/00,100/10-33-066-26W4,AB,54.7569,-113.87046,ABD Zn,ABD,8.106052897,10,33,66,26,4,F,F,F,,ATS,33-66-26-4,0
100/10-33-067-09W5/00,100/10-33-067-09W5,AB,54.84523,-115.30754,ABD Zn OIL,ABD,12.64133819,10,33,67,9,5,F,F,F,,ATS,33-67-9-5,0
100/10-33-067-10W5/00,100/10-33-067-10W5,AB,54.84475,-115.46,Susp Solv Inj,SUSP,35.98684654,10,33,67,10,5,F,F,F,3853.523985,ATS,33-67-10-5,0
100/10-33-068-02W5/02,100/10-33-068-02W5,AB,54.93351,-114.23833,Susp GAS,SUSP,5.130413226,10,33,68,2,5,F,F,F,3496.647144,ATS,33-68-2-5,0
100/10-33-068-11W5/00,100/10-33-068-11W5,AB,54.93227,-115.61252,ABD Whip OIL,ABD,25.46121476,10,33,68,11,5,F,F,F,,ATS,33-68-11-5,0
100/10-33-069-03W5/00,100/10-33-069-03W5,AB,55.0196,-114.3929,ABD Zn OIL,ABD,25.29410263,10,33,69,3,5,F,F,F,,ATS,33-69-3-5,0
100/10-33-069-09W5/00,100/10-33-069-09W5,AB,55.01907,-115.30829,ABD Whip OIL,ABD,20.31643637,10,33,69,9,5,F,F,F,,ATS,33-69-9-5,0
100/10-33-069-09W6/02,100/10-33-069-09W6,AB,55.0184,-119.30537,ABD Zn,ABD,25.8581694,10,33,69,9,6,F,F,F,,ATS,33-69-9-6,0
